kepid fits i j k l period prad srad kepmag
009080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2011177032512_llc.fits 1 1 2 3 60.411432468 3.61301296315 0.59 15.971
007708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2010355172524_llc.fits 1 1 2 4 79.682727541 3.79414413221 0.19 15.897
005020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2009259160929_llc.fits 1 1 2 5 52.1752791447 5.13577531161 0.43 15.708
008912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2013098041711_llc.fits 1 1 2 6 93.4764099262 3.49125674982 0.465 15.677
003631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2011177032512_llc.fits 1 1 2 7 81.7087828638 3.14835563015 0.527 15.714
010798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2012179063303_llc.fits 1 1 2 8 98.5852277336 3.42827971487 0.549 15.597
008455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2010265121752_llc.fits 1 1 2 9 83.1115590496 3.12994740536 0.27 15.93
009697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2010078095331_llc.fits 1 1 2 10 52.0882447611 3.77881539236 0.373 15.765
010934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2010078095331_llc.fits 1 1 2 11 81.4281978256 3.61740837814 0.446 15.6
012306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2010265121752_llc.fits 1 1 2 12 51.0825195871 3.52243778824 0.343 15.432
010682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2009350155506_llc.fits 1 1 2 13 73.9914646839 4.29298351303 0.549 15.932
009903965 /raw/kepler/lightcurves/0099/009903965/kplr009903965-2011271113734_llc.fits 1 1 2 14 77.2174088589 3.8646482677 0.4 15.377
004680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2013131215648_llc.fits 1 1 2 15 71.8732465973 5.35813613017 0.41 15.812
007830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2010355172524_llc.fits 1 1 2 16 72.7355014509 4.91419768146 0.464 15.88
006670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2010265121752_llc.fits 1 1 2 17 56.3799970923 3.48901861065 0.594 15.537
007192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2010078095331_llc.fits 1 1 2 18 70.3509313307 4.66001887918 0.539 15.797
005262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2013098041711_llc.fits 1 1 2 19 78.6342764865 4.79447385409 0.468 15.382
009530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2011177032512_llc.fits 1 2 0 0 120.377726154 4.22261191457 0.54 15.641
005344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2010355172524_llc.fits 1 2 0 1 198.668544761 3.90477894133 0.343 15.834
008712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2012004120508_llc.fits 1 2 0 2 151.838649457 4.8106216083 0.537 15.563
009080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2013131215648_llc.fits 1 2 0 3 130.486101219 4.46243197355 0.59 15.971
007708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2010355172524_llc.fits 1 2 0 4 167.107400375 5.36519909126 0.19 15.897
005020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2013098041711_llc.fits 1 2 0 5 122.178104205 5.53513378915 0.43 15.708
008912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2012004120508_llc.fits 1 2 0 6 193.986382584 3.24054499942 0.465 15.677
003631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2009350155506_llc.fits 1 2 0 7 190.707702883 3.35159891209 0.527 15.714
010798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2013098041711_llc.fits 1 2 0 8 117.451125253 5.04232324342 0.549 15.597
008455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2012277125453_llc.fits 1 2 0 9 188.279145083 5.32473213715 0.27 15.93
009697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2011271113734_llc.fits 1 2 0 10 168.712439095 4.93631132754 0.373 15.765
010934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2011073133259_llc.fits 1 2 0 11 181.54811425 4.78802713493 0.446 15.6
012306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2011177032512_llc.fits 1 2 0 12 118.01490462 5.84295806638 0.343 15.432
010682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2009166043257_llc.fits 1 2 0 13 125.702542234 3.00385253987 0.549 15.932
009903965 /raw/kepler/lightcurves/0099/009903965/kplr009903965-2013131215648_llc.fits 1 2 0 14 111.940219009 3.06501420007 0.4 15.377
004680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2012004120508_llc.fits 1 2 0 15 139.915717133 4.63592834959 0.41 15.812
007830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2011073133259_llc.fits 1 2 0 16 114.386983358 5.50031750271 0.464 15.88
006670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2011271113734_llc.fits 1 2 0 17 158.178754726 4.439673877 0.594 15.537
007192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2012088054726_llc.fits 1 2 0 18 186.824741028 5.40335740454 0.539 15.797
005262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2010265121752_llc.fits 1 2 0 19 116.873449025 4.36780473892 0.468 15.382
009530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2010174085026_llc.fits 1 2 1 0 108.548821689 4.88464891147 0.54 15.641
005344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2009166043257_llc.fits 1 2 1 1 173.965700355 4.45619810451 0.343 15.834
008712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2010355172524_llc.fits 1 2 1 2 161.203733313 4.64486570138 0.537 15.563
009080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012179063303_llc.fits 1 2 1 3 194.839786368 5.74506846178 0.59 15.971
007708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2010078095331_llc.fits 1 2 1 4 132.425178975 3.16740428753 0.19 15.897
005020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2013011073258_llc.fits 1 2 1 5 132.991438064 3.11274283115 0.43 15.708
008912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2010078095331_llc.fits 1 2 1 6 102.458119728 5.90577599087 0.465 15.677
003631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2013011073258_llc.fits 1 2 1 7 161.148237254 5.7922305874 0.527 15.714
010798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2011073133259_llc.fits 1 2 1 8 161.918392362 4.36891881012 0.549 15.597
008455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2013098041711_llc.fits 1 2 1 9 135.300861651 5.73051719028 0.27 15.93
009697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2010174085026_llc.fits 1 2 1 10 109.905108491 5.9953146941 0.373 15.765
010934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2011271113734_llc.fits 1 2 1 11 197.201233324 5.62512613702 0.446 15.6
012306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2011271113734_llc.fits 1 2 1 12 110.299255614 4.52975208194 0.343 15.432
010682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2009350155506_llc.fits 1 2 1 13 163.924681959 4.00243974216 0.549 15.932
009903965 /raw/kepler/lightcurves/0099/009903965/kplr009903965-2009166043257_llc.fits 1 2 1 14 165.339373582 5.62455964057 0.4 15.377
004680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2011271113734_llc.fits 1 2 1 15 198.198869156 4.28273065188 0.41 15.812
007830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2009350155506_llc.fits 1 2 1 16 197.916747288 3.20422445796 0.464 15.88
006670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2012004120508_llc.fits 1 2 1 17 126.794664776 4.8038365772 0.594 15.537
007192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2012004120508_llc.fits 1 2 1 18 102.253740223 4.39490302649 0.539 15.797
005262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2013011073258_llc.fits 1 2 1 19 113.09430883 4.35384041844 0.468 15.382
009530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2011271113734_llc.fits 1 2 2 0 177.642293461 4.62020420622 0.54 15.641
005344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2010355172524_llc.fits 1 2 2 1 160.144949454 3.14639539085 0.343 15.834
008712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2010078095331_llc.fits 1 2 2 2 176.772854593 4.80672050472 0.537 15.563
009080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2011177032512_llc.fits 1 2 2 3 129.363508046 3.23054749941 0.59 15.971
007708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2010355172524_llc.fits 1 2 2 4 154.322315972 5.16247533321 0.19 15.897
005020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2012004120508_llc.fits 1 2 2 5 194.290847996 3.02152398661 0.43 15.708
008912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2012004120508_llc.fits 1 2 2 6 129.819460031 3.2313321359 0.465 15.677
003631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2013011073258_llc.fits 1 2 2 7 103.169291874 4.37459462545 0.527 15.714
010798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2012179063303_llc.fits 1 2 2 8 109.38249428 4.21803136945 0.549 15.597
008455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2011073133259_llc.fits 1 2 2 9 127.396145568 3.46097770717 0.27 15.93
009697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2011177032512_llc.fits 1 2 2 10 167.996231739 5.8999297713 0.373 15.765
010934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2012277125453_llc.fits 1 2 2 11 163.075858419 3.10814174505 0.446 15.6
012306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2011271113734_llc.fits 1 2 2 12 149.781820461 5.25498618324 0.343 15.432
010682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2013098041711_llc.fits 1 2 2 13 190.169764194 5.97236175063 0.549 15.932
009903965 /raw/kepler/lightcurves/0099/009903965/kplr009903965-2011271113734_llc.fits 1 2 2 14 136.770865814 3.97309209594 0.4 15.377
004680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2011073133259_llc.fits 1 2 2 15 148.907315947 4.84359337484 0.41 15.812
007830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2013011073258_llc.fits 1 2 2 16 199.645360745 4.72728542995 0.464 15.88
006670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2011073133259_llc.fits 1 2 2 17 141.943648033 5.13650705979 0.594 15.537
007192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2011177032512_llc.fits 1 2 2 18 131.543250802 3.68839616732 0.539 15.797
005262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2013098041711_llc.fits 1 2 2 19 174.960042839 3.66175449071 0.468 15.382
009530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2011073133259_llc.fits 1 3 0 0 243.719866642 5.12458455557 0.54 15.641
005344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2009166043257_llc.fits 1 3 0 1 272.66746719 4.192390557 0.343 15.834
008712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2010355172524_llc.fits 1 3 0 2 223.949358423 4.32682638537 0.537 15.563
009080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2013098041711_llc.fits 1 3 0 3 244.476797377 5.65182267727 0.59 15.971
007708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2013098041711_llc.fits 1 3 0 4 286.742294377 5.21305123975 0.19 15.897
005020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2012179063303_llc.fits 1 3 0 5 205.794064519 3.06429754581 0.43 15.708
008912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2013131215648_llc.fits 1 3 0 6 234.935483919 3.5914441143 0.465 15.677
003631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2013131215648_llc.fits 1 3 0 7 260.553264106 5.62787651098 0.527 15.714
010798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2011271113734_llc.fits 1 3 0 8 286.142332127 5.49981116265 0.549 15.597
008455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2012179063303_llc.fits 1 3 0 9 226.665304498 5.34525107841 0.27 15.93
009697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2009166043257_llc.fits 1 3 0 10 289.624889292 5.44913356427 0.373 15.765
010934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2010078095331_llc.fits 1 3 0 11 297.880940533 3.76736147603 0.446 15.6
012306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2010355172524_llc.fits 1 3 0 12 221.244515528 4.7387718243 0.343 15.432
010682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2013098041711_llc.fits 1 3 0 13 221.726521174 5.59311329107 0.549 15.932
009903965 /raw/kepler/lightcurves/0099/009903965/kplr009903965-2011271113734_llc.fits 1 3 0 14 276.428287757 4.69915934838 0.4 15.377
004680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2012004120508_llc.fits 1 3 0 15 252.389133312 3.67652504853 0.41 15.812
007830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2011073133259_llc.fits 1 3 0 16 258.408563749 4.5291853803 0.464 15.88
006670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2009350155506_llc.fits 1 3 0 17 260.66716336 4.12487940547 0.594 15.537
007192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2011177032512_llc.fits 1 3 0 18 218.200635958 5.48681193074 0.539 15.797
005262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2012277125453_llc.fits 1 3 0 19 232.563245542 5.8963757997 0.468 15.382
009530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2013011073258_llc.fits 1 3 1 0 263.228917631 3.9067159345 0.54 15.641
005344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2013011073258_llc.fits 1 3 1 1 213.608813497 5.18631661993 0.343 15.834
008712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2012004120508_llc.fits 1 3 1 2 222.434099454 3.01684563996 0.537 15.563
009080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2011073133259_llc.fits 1 3 1 3 246.932491179 5.93404780816 0.59 15.971
007708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2009259160929_llc.fits 1 3 1 4 285.256833824 5.77929377595 0.19 15.897
005020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2012179063303_llc.fits 1 3 1 5 214.999523976 3.07814439195 0.43 15.708
008912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2010078095331_llc.fits 1 3 1 6 204.924433134 4.13109992984 0.465 15.677
003631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2013098041711_llc.fits 1 3 1 7 241.048016902 5.54601533085 0.527 15.714
010798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2013011073258_llc.fits 1 3 1 8 250.540040345 3.57944535386 0.549 15.597
008455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2012277125453_llc.fits 1 3 1 9 247.906693943 5.67467366103 0.27 15.93
009697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2009166043257_llc.fits 1 3 1 10 222.703713469 4.46290237349 0.373 15.765
010934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2010078095331_llc.fits 1 3 1 11 232.941105708 4.64149931304 0.446 15.6
012306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2012277125453_llc.fits 1 3 1 12 242.914244599 5.78708333316 0.343 15.432
010682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2010174085026_llc.fits 1 3 1 13 208.466215258 3.13988993368 0.549 15.932
009903965 /raw/kepler/lightcurves/0099/009903965/kplr009903965-2012088054726_llc.fits 1 3 1 14 276.64491157 5.68298984332 0.4 15.377
004680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2011177032512_llc.fits 1 3 1 15 296.444876727 5.8539111295 0.41 15.812
007830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2013098041711_llc.fits 1 3 1 16 249.595685763 4.41168905773 0.464 15.88
006670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2010355172524_llc.fits 1 3 1 17 230.074642799 5.84877017831 0.594 15.537
007192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2012088054726_llc.fits 1 3 1 18 233.051070335 3.71871222042 0.539 15.797
005262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2010078095331_llc.fits 1 3 1 19 201.351389676 3.83131313182 0.468 15.382
009530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2012004120508_llc.fits 1 3 2 0 245.698886083 4.17881755023 0.54 15.641
005344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2010355172524_llc.fits 1 3 2 1 291.035193503 5.25639147172 0.343 15.834
008712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2012004120508_llc.fits 1 3 2 2 298.92421954 4.78438449107 0.537 15.563
009080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2009350155506_llc.fits 1 3 2 3 256.495174552 3.30312399739 0.59 15.971
007708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2012277125453_llc.fits 1 3 2 4 213.647290682 4.54729181036 0.19 15.897
005020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2012179063303_llc.fits 1 3 2 5 241.298286558 4.6648280852 0.43 15.708
008912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2011073133259_llc.fits 1 3 2 6 299.009717823 5.27369996111 0.465 15.677
003631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2012004120508_llc.fits 1 3 2 7 206.727860238 4.89123984288 0.527 15.714
010798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2009166043257_llc.fits 1 3 2 8 273.779712447 3.15430137913 0.549 15.597
008455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2012179063303_llc.fits 1 3 2 9 244.477352798 5.86952812187 0.27 15.93
009697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2010355172524_llc.fits 1 3 2 10 278.076450048 3.83753415885 0.373 15.765
010934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2010174085026_llc.fits 1 3 2 11 223.891373422 4.5530912503 0.446 15.6
012306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2010265121752_llc.fits 1 3 2 12 213.401035451 3.29430511789 0.343 15.432
010682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2013098041711_llc.fits 1 3 2 13 247.058396289 3.65333576688 0.549 15.932
009903965 /raw/kepler/lightcurves/0099/009903965/kplr009903965-2012179063303_llc.fits 1 3 2 14 293.667446647 4.48488892152 0.4 15.377
004680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2011271113734_llc.fits 1 3 2 15 292.35803768 5.3067285705 0.41 15.812
007830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2010265121752_llc.fits 1 3 2 16 254.858639358 4.83921754892 0.464 15.88
006670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2009166043257_llc.fits 1 3 2 17 213.901798782 3.63072927661 0.594 15.537
007192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2009350155506_llc.fits 1 3 2 18 250.726082004 4.63517735761 0.539 15.797
005262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2011271113734_llc.fits 1 3 2 19 275.70256706 4.93262217412 0.468 15.382
009530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2013098041711_llc.fits 1 4 0 0 486.086340404 5.74233090748 0.54 15.641
005344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2011073133259_llc.fits 1 4 0 1 366.767127742 3.61033649474 0.343 15.834
008712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2012277125453_llc.fits 1 4 0 2 404.886377408 3.50443606575 0.537 15.563
009080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012179063303_llc.fits 1 4 0 3 370.171639005 3.1509468445 0.59 15.971
007708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2010265121752_llc.fits 1 4 0 4 370.520884386 4.70165557948 0.19 15.897
005020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2013131215648_llc.fits 1 4 0 5 349.181549513 5.23294742838 0.43 15.708
008912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2012004120508_llc.fits 1 4 0 6 449.792205504 5.34668964288 0.465 15.677
003631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2010265121752_llc.fits 1 4 0 7 357.328519529 3.15697202367 0.527 15.714
010798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2013011073258_llc.fits 1 4 0 8 476.182092288 3.12841453341 0.549 15.597
008455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2013011073258_llc.fits 1 4 0 9 413.349812927 4.13564956755 0.27 15.93
009697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2012004120508_llc.fits 1 4 0 10 475.807318268 5.7179309113 0.373 15.765
010934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2011271113734_llc.fits 1 4 0 11 362.060141245 5.94542190041 0.446 15.6
012306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2010174085026_llc.fits 1 4 0 12 382.677326219 4.2961557799 0.343 15.432
010682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2012088054726_llc.fits 1 4 0 13 498.339712959 5.28721503138 0.549 15.932
009903965 /raw/kepler/lightcurves/0099/009903965/kplr009903965-2012088054726_llc.fits 1 4 0 14 474.418470484 4.13380087578 0.4 15.377
004680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2012088054726_llc.fits 1 4 0 15 473.885611469 5.39867558343 0.41 15.812
007830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2013011073258_llc.fits 1 4 0 16 379.031976522 3.9710096262 0.464 15.88
006670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2013098041711_llc.fits 1 4 0 17 468.785379364 5.12847362103 0.594 15.537
007192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2013011073258_llc.fits 1 4 0 18 409.118395645 3.84066336136 0.539 15.797
005262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2011271113734_llc.fits 1 4 0 19 323.278743278 3.86857601128 0.468 15.382
009530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2013131215648_llc.fits 1 4 1 0 402.986549234 4.16621332851 0.54 15.641
005344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2009166043257_llc.fits 1 4 1 1 388.438319496 5.70384895772 0.343 15.834
008712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2013011073258_llc.fits 1 4 1 2 475.500532445 5.03659420896 0.537 15.563
009080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2013098041711_llc.fits 1 4 1 3 439.211826388 4.73705489813 0.59 15.971
007708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2010078095331_llc.fits 1 4 1 4 396.900120084 5.17799671932 0.19 15.897
005020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2012004120508_llc.fits 1 4 1 5 379.623525906 4.14387362031 0.43 15.708
008912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2009166043257_llc.fits 1 4 1 6 338.126451947 4.49619142194 0.465 15.677
003631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2009350155506_llc.fits 1 4 1 7 333.27622991 4.64957896906 0.527 15.714
010798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2010265121752_llc.fits 1 4 1 8 315.019902078 4.23388517787 0.549 15.597
008455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2013131215648_llc.fits 1 4 1 9 328.18174107 5.02979687951 0.27 15.93
009697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2010078095331_llc.fits 1 4 1 10 473.612988765 4.43804381832 0.373 15.765
010934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2010174085026_llc.fits 1 4 1 11 347.123289025 4.59405788013 0.446 15.6
012306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2012179063303_llc.fits 1 4 1 12 498.577312593 5.39342452851 0.343 15.432
010682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2011073133259_llc.fits 1 4 1 13 335.03190021 4.97124156596 0.549 15.932
009903965 /raw/kepler/lightcurves/0099/009903965/kplr009903965-2009350155506_llc.fits 1 4 1 14 426.173112282 4.65308345583 0.4 15.377
004680642 /raw/kepler/lightcurves/0046/004680642/kplr004680642-2011177032512_llc.fits 1 4 1 15 371.359966007 3.50291346583 0.41 15.812
007830019 /raw/kepler/lightcurves/0078/007830019/kplr007830019-2012179063303_llc.fits 1 4 1 16 486.237743347 3.47364623026 0.464 15.88
006670610 /raw/kepler/lightcurves/0066/006670610/kplr006670610-2012004120508_llc.fits 1 4 1 17 360.344784043 4.75085751799 0.594 15.537
007192199 /raw/kepler/lightcurves/0071/007192199/kplr007192199-2011271113734_llc.fits 1 4 1 18 329.062273561 3.28139585929 0.539 15.797
005262561 /raw/kepler/lightcurves/0052/005262561/kplr005262561-2013011073258_llc.fits 1 4 1 19 468.502511158 3.14572737605 0.468 15.382
009530886 /raw/kepler/lightcurves/0095/009530886/kplr009530886-2010355172524_llc.fits 1 4 2 0 430.185211569 5.82656168899 0.54 15.641
005344350 /raw/kepler/lightcurves/0053/005344350/kplr005344350-2009166043257_llc.fits 1 4 2 1 473.273425811 5.13827664467 0.343 15.834
008712875 /raw/kepler/lightcurves/0087/008712875/kplr008712875-2013098041711_llc.fits 1 4 2 2 339.586340023 3.35321579829 0.537 15.563
009080851 /raw/kepler/lightcurves/0090/009080851/kplr009080851-2012277125453_llc.fits 1 4 2 3 361.970751569 3.49163327369 0.59 15.971
007708454 /raw/kepler/lightcurves/0077/007708454/kplr007708454-2011177032512_llc.fits 1 4 2 4 474.051320912 3.75750952593 0.19 15.897
005020179 /raw/kepler/lightcurves/0050/005020179/kplr005020179-2011177032512_llc.fits 1 4 2 5 313.661503721 4.17607039038 0.43 15.708
008912378 /raw/kepler/lightcurves/0089/008912378/kplr008912378-2010078095331_llc.fits 1 4 2 6 456.602839996 3.74826669436 0.465 15.677
003631844 /raw/kepler/lightcurves/0036/003631844/kplr003631844-2013098041711_llc.fits 1 4 2 7 424.257916289 5.78504286847 0.527 15.714
010798256 /raw/kepler/lightcurves/0107/010798256/kplr010798256-2012004120508_llc.fits 1 4 2 8 326.009149562 3.26666991742 0.549 15.597
008455430 /raw/kepler/lightcurves/0084/008455430/kplr008455430-2012277125453_llc.fits 1 4 2 9 494.848249676 5.12707708255 0.27 15.93
009697725 /raw/kepler/lightcurves/0096/009697725/kplr009697725-2012004120508_llc.fits 1 4 2 10 349.503866676 4.24775070043 0.373 15.765
010934587 /raw/kepler/lightcurves/0109/010934587/kplr010934587-2010174085026_llc.fits 1 4 2 11 357.186966049 5.07643755903 0.446 15.6
012306384 /raw/kepler/lightcurves/0123/012306384/kplr012306384-2011177032512_llc.fits 1 4 2 12 356.485110254 4.79902519053 0.343 15.432
010682835 /raw/kepler/lightcurves/0106/010682835/kplr010682835-2009166043257_llc.fits 1 4 2 13 452.597497883 5.73927228978 0.549 15.932
